# FITOPT: [DEFAULT] NONE
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR HOST_LOGsSFR HOST_LOGsSFR_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: psc420414 151 0 NULL 1 0.2928 0.0010 0.2923 0.0010 -104.9730 0.0000 11.0040 0.0940 -10.2210 0.1065 19.5468 15.3702 15.1472 56176.9 0.4 -9.70590e-01 3.18790e-01 -3.23165e-02 4.55684e-02 2.14875e+01 5.11406e-02 4.60956e-05 2.17120e-06 -1.64191e-03 -2.27353e-07 -6.15843e-08 29 31.4612 0.3930 1.0000 -0.0116
SN: psc430004 151 0 NULL 1 0.2318 0.0010 0.2314 0.0010 -84.9610 0.0000 10.5100 0.1200 -9.1150 0.1300 20.5064 18.4851 11.6605 56187.1 0.5 1.32566e+00 4.18180e-01 4.70626e-02 4.66948e-02 2.08745e+01 7.82459e-02 8.07727e-05 5.82105e-06 8.20366e-03 -1.83600e-06 -2.22020e-07 25 36.2195 0.0877 1.0000 -0.0077
SN: psc440008 151 0 NULL 1 0.1466 0.0010 0.1465 0.0010 -36.4988 0.0000 10.0640 0.6925 -9.0660 0.6943 48.2219 47.2224 40.2371 56216.4 0.2 -2.72553e-01 1.99110e-01 1.08819e-02 2.60219e-02 2.00087e+01 3.18979e-02 1.79334e-04 5.26866e-06 1.15855e-03 -2.84989e-07 -1.18409e-07 22 19.3592 0.6802 1.0000 -0.0078
SN: psc440050 151 0 NULL 1 0.2858 0.0010 0.2854 0.0010 -102.5810 0.0000 11.0300 0.0890 -10.4180 0.1021 17.9015 12.6368 12.2487 56217.1 0.6 -1.16822e-01 6.98810e-01 -3.73436e-02 3.88842e-02 2.13623e+01 4.66259e-02 5.17158e-05 2.22089e-06 1.36075e-02 -7.41325e-07 -6.57947e-08 21 17.4955 0.7355 1.0000 -0.0113
SN: psc440509 151 0 NULL 1 0.3192 0.0010 0.3189 0.0010 -77.6929 0.0000 11.8220 0.0650 -10.4730 0.0820 14.7995 10.3898 9.5318 56229.2 0.6 -4.02708e-01 6.92310e-01 -8.48144e-02 6.22401e-02 2.14820e+01 8.50825e-02 4.65522e-05 3.64801e-06 2.85218e-02 -1.81113e-06 -2.00703e-07 20 15.3601 0.8045 1.0000 -0.0169
SN: psc450175 151 0 NULL 1 0.5196 0.0010 0.5193 0.0010 -58.7160 0.0000 6.0000 1.0000 -999.0000 -999.0000 9.7537 9.2963 7.0725 56237.5 1.3 -8.40636e-01 7.55730e-01 -1.47876e-01 7.50505e-02 2.27538e+01 5.89946e-02 1.51079e-05 8.20904e-07 1.22342e-02 -2.18509e-07 -2.70721e-08 36 28.9302 0.7924 1.0000 -0.0668
SN: psc460004 151 0 NULL 1 0.2092 0.0010 0.2099 0.0010 163.0028 0.0000 9.8670 0.5440 -999.0000 0.5463 65.9859 59.9815 30.9673 56260.0 2.1 1.85568e+00 5.28730e-01 -1.71448e-01 4.32839e-02 2.01842e+01 8.01172e-02 1.52255e-04 1.12350e-05 -1.34419e-02 2.74636e-06 -3.04334e-07 7 11.3227 0.1841 1.0000 -0.0056
SN: psc470015 151 0 NULL 1 0.3376 0.0010 0.3374 0.0010 -36.1165 0.0000 11.5570 0.1025 -8.1990 0.1140 15.0821 13.7465 13.5048 56295.9 0.9 6.82210e-01 7.84720e-01 6.72826e-02 9.09294e-02 2.19541e+01 1.21700e-01 3.02784e-05 3.39392e-06 4.92069e-02 -1.95369e-06 -2.96850e-07 15 18.3876 0.3017 1.0000 -0.0219
SN: psc470110 151 0 NULL 1 0.3460 0.0010 0.3458 0.0010 -40.7251 0.0000 10.5700 0.1110 -9.5390 0.1217 19.4091 11.7945 11.6991 56313.6 0.5 4.52870e-01 5.99220e-01 -1.74342e-02 4.71215e-02 2.18141e+01 6.14387e-02 3.45164e-05 1.95319e-06 7.26965e-03 -4.81493e-07 -6.58951e-08 13 9.0016 0.8309 1.0000 -0.0242
SN: psc490521 151 0 NULL 1 0.3412 0.0010 0.3417 0.0010 118.8747 0.0000 10.3510 0.2825 -9.4000 0.2869 11.7339 9.7178 6.2237 56370.4 0.4 -2.65176e-01 4.84830e-01 2.64290e-01 6.95168e-02 2.25286e+01 1.05950e-01 1.78563e-05 1.74252e-06 1.60924e-02 -5.93438e-07 -1.07484e-07 40 31.6561 0.8526 1.0000 -0.0231
SN: psc500004 151 0 NULL 1 0.2504 0.0010 0.2505 0.0010 31.6467 0.0000 9.1550 0.1860 -7.3970 0.1926 23.0529 19.5180 16.5527 56374.0 0.5 6.09300e-01 3.58530e-01 -9.09391e-02 4.10915e-02 2.07291e+01 6.61358e-02 9.25116e-05 5.63519e-06 5.49656e-03 -1.29253e-06 -1.87350e-07 26 26.9899 0.4643 1.0000 -0.0096
SN: psc500301 151 0 NULL 1 0.3254 0.0010 0.3256 0.0010 37.5122 0.0000 10.1430 0.1330 -8.9770 0.1421 14.2737 10.9111 9.2268 56406.1 0.4 7.42000e-01 3.75950e-01 1.92750e-01 4.54893e-02 2.23398e+01 6.35615e-02 2.11607e-05 1.23880e-06 6.50880e-03 -2.68579e-07 -4.89482e-08 54 66.2901 0.1416 1.0000 -0.0187
SN: psc510457 151 0 NULL 1 0.5027 0.0010 0.5032 0.0010 100.8087 0.0000 10.0730 0.2740 -7.4200 0.2785 8.2860 7.3391 6.3815 56431.6 0.9 7.99360e-01 8.97530e-01 9.55296e-02 6.84088e-02 2.29806e+01 8.28822e-02 1.21960e-05 9.31012e-07 4.06922e-04 -5.97655e-07 -2.59944e-08 39 35.3160 0.6809 1.0000 -0.0612
SN: psc510578 151 0 NULL 1 0.3701 0.0010 0.3701 0.0010 9.5862 0.0000 9.2900 0.2980 -6.9920 0.3022 20.8569 14.4389 12.9671 56438.8 0.3 5.75100e-01 3.05100e-01 -1.18651e-01 3.28436e-02 2.17759e+01 4.62253e-02 3.60049e-05 1.53291e-06 2.21235e-03 -3.15862e-07 -3.53560e-08 58 55.5200 0.6046 1.0000 -0.0318
SN: psc510638 151 0 NULL 1 0.2700 0.0010 0.2700 0.0010 3.7828 0.0000 8.8490 0.5220 -999.0000 0.5244 28.1805 27.6505 24.0933 56439.7 0.2 2.15310e-01 1.42470e-01 -8.17144e-02 2.73736e-02 2.11571e+01 3.77712e-02 6.24355e-05 2.17204e-06 9.42431e-04 -1.55230e-07 -5.01486e-08 54 58.0301 0.3643 1.0000 -0.0107
SN: psc520062 151 0 NULL 1 0.3080 0.0010 0.3080 0.0010 3.9773 0.0000 6.0000 1.0000 -9.8780 0.0500 19.2098 17.4266 15.1064 56456.5 0.3 3.27630e-01 2.82510e-01 -4.17847e-02 3.31680e-02 2.17702e+01 4.42199e-02 3.56030e-05 1.45004e-06 3.46942e-03 -2.26746e-07 -4.03664e-08 59 42.6872 0.9556 1.0000 -0.0139
SN: psc520077 151 0 NULL 1 0.2500 0.0010 0.2500 0.0010 2.6140 0.0000 11.3990 0.0270 -19.0410 0.0568 18.0178 14.5477 14.3895 56448.6 0.5 -1.63347e+00 3.86150e-01 -1.09697e-01 3.91182e-02 2.12981e+01 4.64641e-02 5.47744e-05 2.34407e-06 3.65325e-03 -3.72382e-07 -6.69518e-08 32 20.8811 0.9497 1.0000 -0.0095
SN: psc530037 151 0 NULL 1 0.2688 0.0010 0.2684 0.0010 -95.9275 0.0000 10.8900 0.0965 -10.0320 0.1087 33.7259 24.0291 19.8525 56473.8 0.8 3.77750e-01 2.98800e-01 -1.08458e-01 3.07627e-02 2.09937e+01 4.42315e-02 7.25674e-05 2.95630e-06 -3.92335e-04 9.84236e-08 -7.35352e-08 38 30.9721 0.8168 1.0000 -0.0106
SN: psc550005 151 0 NULL 1 0.0736 0.0010 0.0737 0.0010 27.1020 0.0000 10.4550 0.0440 -11.7140 0.0666 102.5499 88.1313 -99.0000 56540.9 1.4 8.67860e-01 3.62510e-01 2.09690e-01 4.50420e-02 1.86975e+01 7.52118e-02 5.84744e-04 4.05068e-05 -4.93520e-03 5.66547e-06 -1.59368e-06 2 4.9152 0.1781 1.0000 0.0201
SN: psc550059 151 0 NULL 1 0.3200 0.0010 0.3195 0.0010 -117.1790 0.0000 6.0000 1.0000 -11.7230 0.0500 14.6592 10.7928 5.8100 56558.2 0.6 -6.04398e-01 5.02710e-01 5.66982e-02 1.10940e-01 2.22783e+01 1.65580e-01 2.23600e-05 3.40999e-06 2.32707e-02 -8.81308e-07 -3.66211e-07 32 27.5010 0.6938 1.0000 -0.0170
SN: psc550202 151 0 NULL 1 0.4208 0.0010 0.4201 0.0010 -154.0730 0.0000 9.6460 0.3345 -6.9970 0.3382 18.9724 11.3105 1.5821 56571.6 0.8 4.67750e-01 6.13320e-01 -2.01814e-01 1.00620e-01 2.20750e+01 8.65785e-02 2.73379e-05 2.17997e-06 1.80610e-02 -6.78248e-07 -1.88458e-07 13 9.7750 0.7784 1.0000 -0.0319
SN: psc560027 151 0 NULL 1 0.4400 0.0010 0.4395 0.0010 -106.3560 0.0000 6.0000 1.0000 -999.0000 0.0500 13.5975 13.3079 8.8998 56569.2 1.0 -4.91625e-01 6.32740e-01 -1.58230e-01 5.23894e-02 2.21110e+01 5.46011e-02 2.63339e-05 1.32432e-06 -3.02350e-03 -3.14523e-07 -2.98484e-08 37 41.2606 0.3300 1.0000 -0.0273
SN: psc560152 151 0 NULL 1 0.2488 0.0010 0.2484 0.0010 -89.6170 0.0000 11.4160 0.0560 -8.9900 0.0751 26.7647 25.2277 23.7342 56598.3 0.7 -1.09200e-01 8.14860e-01 -8.65520e-02 3.38743e-02 2.09073e+01 3.66009e-02 7.84921e-05 2.64602e-06 1.62543e-02 -7.36617e-07 -6.75728e-08 17 7.2997 0.9873 1.0000 -0.0094
SN: psc580235 151 0 NULL 1 0.3312 0.0010 0.3317 0.0010 115.9753 0.0000 8.8910 0.4545 -10.7450 0.4572 22.1715 19.9684 17.8819 56643.9 0.3 -2.88461e-01 3.10530e-01 1.22848e-02 3.89831e-02 2.18476e+01 5.58016e-02 3.33505e-05 1.71406e-06 5.27722e-03 -3.17886e-07 -5.81375e-08 25 26.1211 0.4012 1.0000 -0.0203
SN: psc580276 151 0 NULL 1 0.3386 0.0010 0.3384 0.0010 -37.2056 0.0000 10.5750 0.3365 -10.4830 0.3402 19.5928 17.1898 11.7356 56652.4 0.6 1.53380e-01 5.14060e-01 -8.29823e-02 3.90802e-02 2.16279e+01 4.53448e-02 4.08989e-05 1.70811e-06 6.36957e-03 -4.85627e-07 -4.28652e-08 22 31.0760 0.1209 1.0000 -0.0222
SN: ps0909010 151 0 NULL 1 0.2692 0.0010 0.2689 0.0010 -63.0641 0.0000 6.0000 1.0000 -999.0000 -999.0000 29.5428 24.6599 23.9202 55097.3 0.5 1.21999e+00 6.11280e-01 -3.91087e-03 3.43381e-02 2.11867e+01 4.63157e-02 6.07548e-05 2.59170e-06 1.08796e-02 -7.72657e-07 -6.99829e-08 17 18.9254 0.3964 1.0000 -0.0106
SN: psc000091 151 0 NULL 1 0.1526 0.0010 0.1527 0.0010 27.6850 0.0000 8.5160 0.1250 -10.7660 0.1346 84.3420 54.4185 53.0057 55210.4 0.1 -2.36067e+00 1.23080e-01 -1.05805e-02 2.83092e-02 2.02700e+01 3.19443e-02 1.41100e-04 4.15140e-06 -7.10756e-05 -7.72637e-08 -9.72792e-08 32 24.9192 0.8428 1.0000 -0.0088
SN: psc000199 151 0 NULL 1 0.3712 0.0010 0.3718 0.0010 130.6087 0.0000 10.4750 0.2620 -9.3790 0.2667 45.0827 39.6921 33.9247 55214.4 0.3 9.04280e-01 2.26210e-01 -1.00477e-01 2.38258e-02 2.17648e+01 2.59243e-02 3.63916e-05 8.68928e-07 6.43431e-04 -4.98667e-08 -1.60389e-08 50 41.9311 0.7844 1.0000 -0.0323
SN: psc000420 151 0 NULL 1 0.3112 0.0010 0.3117 0.0010 109.0411 0.0000 9.3860 0.2300 -10.7450 0.2354 40.1073 37.5258 26.4201 55223.4 0.2 -7.42927e-01 1.76020e-01 -7.30906e-02 2.55923e-02 2.16711e+01 3.22628e-02 3.90426e-05 1.16016e-06 1.16874e-03 -8.37356e-08 -2.39066e-08 50 48.8989 0.5575 1.0000 -0.0149
SN: psc020176 151 0 NULL 1 0.2604 0.0010 0.2605 0.0010 31.9919 0.0000 8.7950 0.4695 -999.0000 0.4722 36.3596 33.3023 31.0439 55270.0 0.0 9.02070e-01 2.96080e-01 -7.93252e-02 2.66826e-02 2.09307e+01 3.01813e-02 7.68828e-05 2.13719e-06 1.01083e-04 -1.52685e-07 -4.32145e-08 29 42.0311 0.0711 1.0000 -0.0102
SN: psc040150 151 0 NULL 1 0.3815 0.0010 0.3818 0.0010 62.2287 0.0000 8.8870 0.6970 -999.0000 0.6988 15.4479 13.6043 12.9861 55337.8 0.3 -2.65736e-01 5.14870e-01 -3.85255e-02 4.29659e-02 2.22299e+01 5.52022e-02 2.37800e-05 1.20905e-06 9.88818e-03 -4.54138e-07 -3.29882e-08 16 15.6871 0.5461 1.0000 -0.0355
SN: psc050201 151 0 NULL 1 0.5501 0.0010 0.5502 0.0010 12.2420 0.0000 10.5590 0.2085 -38.1210 0.2144 13.2309 9.8216 8.7204 55354.5 0.8 2.72770e-01 6.48430e-01 -6.66692e-02 4.57771e-02 2.28721e+01 5.45174e-02 1.36746e-05 6.86636e-07 7.01969e-03 -2.79750e-07 -9.15879e-09 45 49.0508 0.3518 1.0000 -0.0769
SN: psc050293 151 0 NULL 1 0.3600 0.0010 0.3600 0.0010 4.2765 0.0000 8.5550 57.8035 -7.9900 57.8035 29.8648 28.5069 12.5700 55355.7 0.4 4.10130e-01 4.05550e-01 -1.32521e-02 3.24128e-02 2.18421e+01 3.56532e-02 3.37749e-05 1.10909e-06 2.26826e-03 -2.39612e-07 -2.29912e-08 37 42.7742 0.2736 1.0000 -0.0286
SN: psc050580 151 0 NULL 1 0.4504 0.0010 0.4507 0.0010 56.1896 0.0000 10.1540 0.6550 -7.2750 0.6569 15.3538 14.9750 9.1608 55369.3 0.6 -4.07294e-01 4.65460e-01 2.58874e-02 3.98567e-02 2.24272e+01 4.28635e-02 1.98052e-05 7.81885e-07 4.66398e-03 -1.57191e-07 -1.82701e-08 29 27.8886 0.5763 1.0000 -0.0341
SN: psc070242 151 0 NULL 1 0.0642 0.0010 0.0644 0.0010 64.1510 0.0000 6.5820 1.5600 -10.9110 1.5608 153.5651 102.8348 -99.0000 55427.2 0.1 -1.15974e+00 7.77078e-02 -1.08859e-01 3.26355e-02 1.79670e+01 3.41241e-02 1.14451e-03 3.59713e-05 -1.78083e-04 -3.21920e-07 -9.94154e-07 17 18.3617 0.4321 1.0000 0.0215
SN: psc080735 151 0 NULL 1 0.6338 0.0010 0.6326 0.0010 -226.6970 0.0000 9.4770 0.5945 -15.4390 0.5966 8.5260 6.7929 5.8421 55467.6 0.9 -2.47756e-01 6.88490e-01 -1.70524e-01 5.57541e-02 2.31639e+01 7.33055e-02 1.06429e-05 7.18577e-07 6.05109e-03 -3.14700e-07 -4.80767e-09 50 46.8188 0.6403 1.0000 -0.0966
SN: psc090275 151 0 NULL 1 0.1396 0.0010 0.1394 0.0010 -39.3771 0.0000 11.0290 0.0460 -9.9430 0.0679 44.1738 43.1775 37.1365 55494.4 0.1 -1.10629e+00 1.76540e-01 -2.82031e-02 3.13218e-02 1.98311e+01 4.02175e-02 2.10967e-04 7.81457e-06 1.85066e-03 -7.65180e-07 -2.08018e-07 22 11.1955 0.9811 1.0000 -0.0067
SN: psc100014 151 0 NULL 1 0.3088 0.0010 0.3083 0.0010 -112.6800 0.0000 11.0720 0.2090 -10.7450 0.2149 28.3852 22.0152 15.7329 55513.6 0.1 -9.97852e-02 2.69470e-01 -1.80572e-01 3.76926e-02 2.11782e+01 5.67586e-02 6.14196e-05 3.21081e-06 4.85635e-03 -6.15371e-07 -9.96150e-08 13 25.7089 0.0282 1.0000 -0.0140
SN: psc110426 151 0 NULL 1 0.5406 0.0010 0.5411 0.0010 95.3995 0.0000 10.5660 0.0930 -999.0000 0.1056 9.8243 9.4782 5.6531 55548.0 0.8 5.50150e-01 7.19020e-01 1.00470e-01 6.76649e-02 2.30596e+01 6.98615e-02 1.14749e-05 7.38353e-07 2.52523e-03 -3.23168e-07 -1.74992e-08 41 51.5637 0.1248 1.0000 -0.0740
SN: psc110460 151 0 NULL 1 0.1996 0.0010 0.1996 0.0010 -7.4245 0.0000 9.3880 0.2830 -6.9960 0.2874 35.9969 30.7908 22.1601 55560.6 0.4 4.29247e-02 2.93910e-01 2.12925e-02 3.61664e-02 2.07440e+01 4.03306e-02 9.09937e-05 3.38004e-06 -3.88614e-03 -1.52576e-07 -8.09040e-08 7 2.7241 0.9505 1.0000 -0.0065
SN: psc110716 151 0 NULL 1 0.3156 0.0010 0.3159 0.0010 56.9786 0.0000 10.4480 0.1010 -109.2060 0.1127 12.4886 11.6889 9.5332 55565.8 1.0 -1.48736e+00 4.41220e-01 8.82202e-03 4.83087e-02 2.21424e+01 5.59177e-02 2.53187e-05 1.30396e-06 5.40611e-03 -2.23570e-07 -4.75785e-08 36 44.3710 0.1888 1.0000 -0.0160
SN: psc120044 151 0 NULL 1 0.4800 0.0010 0.4808 0.0010 166.9118 0.0000 6.0000 1.0000 -7.8270 0.0500 12.0302 10.0678 8.5274 55570.3 0.7 7.66770e-01 6.37770e-01 -1.35782e-01 4.34515e-02 2.26887e+01 5.52163e-02 1.58321e-05 8.05157e-07 6.42555e-03 -3.76313e-07 -1.39482e-08 39 38.8545 0.5217 1.0000 -0.0526
SN: psc120143 151 0 NULL 1 0.1735 0.0010 0.1736 0.0010 27.2249 0.0000 9.1630 0.1405 -9.5680 0.1491 73.6289 71.1078 50.4448 55567.8 0.2 -2.81243e-01 1.48290e-01 -6.59052e-02 2.58410e-02 1.99731e+01 3.10848e-02 1.85573e-04 5.31298e-06 5.42755e-04 -2.29652e-07 -1.16473e-07 20 24.7445 0.2114 1.0000 -0.0093
SN: psc120400 151 0 NULL 1 0.3512 0.0010 0.3518 0.0010 122.4355 0.0000 10.6650 0.0700 -7.5370 0.0860 24.1302 20.1107 13.7134 55580.6 0.3 1.97830e-01 4.22430e-01 -1.08725e-01 4.15965e-02 2.17932e+01 6.03868e-02 3.52482e-05 1.96045e-06 1.15551e-02 -6.82950e-07 -7.10539e-08 37 44.8108 0.2077 1.0000 -0.0260
SN: psc120585 151 0 NULL 1 0.2492 0.0010 0.2490 0.0010 -59.8955 0.0000 9.6210 0.7640 -999.0000 0.7656 41.0002 38.6580 32.3588 55583.6 0.4 2.03530e-01 2.98040e-01 -1.44836e-01 2.74993e-02 2.06809e+01 3.65511e-02 9.66963e-05 3.25526e-06 1.48097e-03 -3.20115e-07 -7.01662e-08 11 14.2327 0.2861 1.0000 -0.0094
SN: psc130514 151 0 NULL 1 0.1056 0.0010 0.1059 0.0010 82.5099 0.0000 9.9350 57.1945 -11.7230 57.1945 84.6720 69.2553 43.5951 55612.5 0.1 9.62980e-01 1.69440e-01 -1.90142e-01 3.05362e-02 1.84746e+01 4.59734e-02 7.29434e-04 3.08865e-05 1.26272e-03 -3.22315e-06 -7.72140e-07 12 23.1912 0.0394 1.0000 0.0029
SN: psc130862 151 0 NULL 1 0.3327 0.0010 0.3330 0.0010 68.2326 0.0000 9.6780 0.5670 -999.0000 0.5692 27.6919 17.8064 15.9193 55607.1 0.4 6.74930e-01 3.80810e-01 -8.15267e-02 3.24399e-02 2.17897e+01 4.67443e-02 3.51880e-05 1.51495e-06 -6.02479e-04 -3.31237e-07 -2.59616e-08 30 34.2673 0.3137 1.0000 -0.0207
SN: psc160039 151 0 NULL 1 0.2707 0.0010 0.2709 0.0010 54.9412 0.0000 6.0000 1.0000 -8.0290 0.0500 38.5913 34.7234 30.7671 55700.2 0.3 -1.14424e+00 2.57170e-01 -6.42662e-02 2.82760e-02 2.12353e+01 3.35608e-02 5.80957e-05 1.79578e-06 7.18794e-04 -1.52672e-07 -3.90727e-08 25 19.5546 0.8122 1.0000 -0.0107
SN: psc160099 151 0 NULL 1 0.1004 0.0010 0.1004 0.0010 11.2847 0.0000 8.4390 54.0420 -6.9920 54.0420 87.2968 57.0967 56.6181 55701.1 0.4 6.14860e-01 1.22590e-01 -1.17858e-02 2.82661e-02 1.89135e+01 4.04632e-02 4.85598e-04 1.80973e-05 -2.36315e-04 4.37821e-08 -4.30157e-07 24 21.4718 0.6660 1.0000 0.0058
SN: psc170078 151 0 NULL 1 0.3207 0.0010 0.3210 0.0010 65.2681 0.0000 10.0540 0.3620 -8.9710 0.3654 15.2391 12.8642 12.4799 55727.6 0.6 -1.09207e+00 5.34340e-01 -8.97076e-02 4.32165e-02 2.18973e+01 5.35368e-02 3.17740e-05 1.56675e-06 3.51883e-03 -2.14981e-07 -4.42334e-08 13 6.9094 0.9382 1.0000 -0.0174
SN: psc180313 151 0 NULL 1 0.5100 0.0010 0.5100 0.0010 6.2510 0.0000 6.0000 1.0000 -999.0000 -999.0000 20.8361 15.0128 13.5794 55773.8 0.5 3.94520e-01 4.19090e-01 -4.42111e-02 3.43540e-02 2.26779e+01 3.59594e-02 1.61528e-05 5.34979e-07 2.14894e-03 -1.22254e-07 -9.94238e-09 51 50.6748 0.5261 1.0000 -0.0636
SN: psc190230 151 0 NULL 1 0.1400 0.0010 0.1398 0.0010 -50.3335 0.0000 10.8740 0.0285 -12.5680 0.0576 55.2783 46.7938 46.1530 55799.9 0.1 -1.40052e+00 1.35270e-01 -5.99954e-02 1.95517e-02 1.98167e+01 2.58100e-02 2.13792e-04 5.08224e-06 1.21135e-04 -1.30522e-07 -7.50006e-08 31 30.2746 0.5540 1.0000 -0.0067
SN: psc310042 151 0 NULL 1 0.2400 0.0010 0.2396 0.0010 -87.7269 0.0000 11.6450 58.7120 -7.6820 58.7120 23.6012 3.8354 3.3718 55808.1 0.1 2.00116e+00 7.38790e-01 -3.93770e-02 1.62050e-01 2.08567e+01 2.39190e-01 8.21724e-05 1.81025e-05 4.41503e-02 -5.75059e-06 -2.87954e-06 2 0.8666 0.8335 1.0000 -0.0085
SN: psc310146 151 0 NULL 1 0.4796 0.0010 0.4793 0.0010 -55.5158 0.0000 8.4370 0.1490 -999.0000 0.1572 21.7899 13.2337 11.8539 55837.3 0.5 7.81110e-01 4.47170e-01 -1.13108e-01 3.77170e-02 2.23022e+01 4.82870e-02 2.25822e-05 1.00432e-06 2.37471e-03 -3.12565e-07 -1.38171e-08 46 21.8701 0.9993 1.0000 -0.0516
SN: psc320099 151 0 NULL 1 0.3802 0.0010 0.3798 0.0010 -91.0927 0.0000 10.4680 0.2925 -9.3750 0.2967 24.0045 13.4276 10.8580 55846.3 0.1 5.72490e-01 2.90880e-01 -4.75359e-02 3.66098e-02 2.19452e+01 4.44942e-02 3.08932e-05 1.26603e-06 1.85350e-03 -1.95558e-07 -3.44621e-08 47 32.0235 0.9631 1.0000 -0.0348
SN: psc330146 151 0 NULL 1 0.1352 0.0010 0.1357 0.0010 143.7863 0.0000 10.7450 0.0295 -10.3270 0.0581 36.3692 31.1858 22.8336 55892.9 0.3 -2.00597e+00 3.72300e-01 6.54536e-03 3.32482e-02 2.00944e+01 3.88980e-02 1.65445e-04 5.92728e-06 4.31773e-03 -8.13172e-07 -1.59677e-07 14 30.4264 0.0105 1.0000 -0.0061
SN: psc350027 151 0 NULL 1 0.3075 0.0010 0.3077 0.0010 49.1956 0.0000 11.0950 0.0070 -9.7280 0.0505 26.7936 20.5241 12.1150 55941.3 0.3 -4.48693e-01 3.06740e-01 3.69696e-02 4.03940e-02 2.18150e+01 5.71688e-02 3.41619e-05 1.79877e-06 7.44616e-03 -4.09398e-07 -6.50320e-08 42 51.5332 0.1746 1.0000 -0.0138
SN: psc350180 151 0 NULL 1 0.2996 0.0010 0.2995 0.0010 -33.3302 0.0000 8.8850 0.5580 -999.0000 -999.0000 24.0408 23.6097 22.1994 55950.3 0.8 6.32960e-01 6.88920e-01 -3.13797e-02 3.53301e-02 2.16195e+01 4.14069e-02 4.08308e-05 1.55717e-06 9.26226e-03 -4.38456e-07 -4.51299e-08 11 12.1716 0.4320 1.0000 -0.0119
SN: psc350374 151 0 NULL 1 0.5006 0.0010 0.5011 0.0010 91.5943 0.0000 11.0210 0.0585 -10.1710 0.0770 10.0982 9.0105 8.1114 55955.2 0.9 -7.52046e-01 7.75600e-01 -4.67816e-02 5.94853e-02 2.28018e+01 5.89011e-02 1.43695e-05 7.79543e-07 4.58488e-03 -3.59979e-07 -8.25962e-09 28 23.9762 0.7301 1.0000 -0.0604
SN: psc360139 151 0 NULL 1 0.3857 0.0010 0.3861 0.0010 78.8665 0.0000 10.7490 0.8150 -999.0000 0.8165 21.9458 20.5334 8.8261 55972.0 0.3 6.09300e-01 2.93050e-01 -2.57600e-02 3.29459e-02 2.20885e+01 3.79870e-02 2.71230e-05 9.48959e-07 6.39933e-04 -1.20129e-07 -2.27388e-08 51 58.7454 0.2129 1.0000 -0.0368
SN: psc370066 151 0 NULL 1 0.0906 0.0010 0.0909 0.0010 82.5364 0.0000 9.8310 0.0640 -9.3210 0.0812 195.3073 105.1802 87.8558 56001.3 0.3 1.64197e-02 4.35400e-01 -8.17436e-02 2.91657e-02 1.85425e+01 3.21324e-02 6.80203e-04 2.01306e-05 4.28853e-03 -2.55168e-06 -5.12166e-07 3 4.4725 0.3458 1.0000 0.0109
SN: psc370344 151 0 NULL 1 0.3312 0.0010 0.3317 0.0010 116.1795 0.0000 9.3840 0.4495 -999.0000 0.4523 26.1788 24.0512 16.3852 56008.6 0.4 3.69690e-01 2.93530e-01 -1.25568e-02 3.04811e-02 2.17687e+01 3.88348e-02 3.58637e-05 1.28278e-06 2.81902e-03 -1.89775e-07 -3.21040e-08 32 27.9168 0.7183 1.0000 -0.0203
SN: psc370369 151 0 NULL 1 0.1912 0.0010 0.1915 0.0010 67.6198 0.0000 11.4430 0.1485 -19.0410 0.1567 34.8148 27.6529 21.8765 56010.6 0.2 -8.94955e-01 2.74670e-01 -1.94426e-01 4.45685e-02 1.96931e+01 6.14004e-02 2.39736e-04 1.35575e-05 7.14423e-03 -2.57345e-06 -5.40246e-07 12 17.4958 0.1776 1.0000 -0.0074
SN: psc370498 151 0 NULL 1 0.2607 0.0010 0.2609 0.0010 54.1989 0.0000 11.6310 0.1355 -10.7450 0.1444 37.8903 36.9757 32.4927 56004.2 0.3 7.91510e-01 2.04080e-01 -5.98937e-02 2.49154e-02 2.10717e+01 3.13044e-02 6.75193e-05 1.94675e-06 1.86206e-04 -9.69664e-08 -3.93173e-08 43 29.7182 0.9510 1.0000 -0.0103
SN: psc390264 151 0 NULL 1 0.2921 0.0010 0.2921 0.0010 5.2254 0.0000 9.4890 0.4345 -6.9920 0.4374 29.3363 20.9243 17.6621 56055.4 0.6 9.97459e-02 3.23390e-01 2.14490e-01 3.41003e-02 2.17950e+01 5.17307e-02 3.47244e-05 1.65447e-06 1.95472e-03 -1.07767e-07 -4.90191e-08 27 31.6829 0.2876 1.0000 -0.0116
