# FITOPT: ->FITOPT000
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPEC_ERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: psc050203 151 0 NULL 1 0.5760 0.0010 0.5760 0.0010 0.0000 0.0000 8.8350 0.9090 11.7055 10.5314 6.7438 55350.2 0.7 1.01900e+00 6.41000e-01 -1.10891e-01 5.55754e-02 2.29321e+01 6.21419e-02 1.29453e-05 7.40922e-07 1.46265e-02 -3.29264e-07 -1.38825e-08 51 64.1367 0.1205 1.0000 -0.0774
SN: psc050251 151 0 NULL 1 0.3875 0.0010 0.3875 0.0010 0.0000 0.0000 11.4010 0.1125 10.0572 8.9923 7.0731 55367.9 0.1 7.09500e-01 5.85800e-01 2.00527e-03 4.67343e-02 2.22440e+01 5.66891e-02 2.32701e-05 1.21499e-06 1.72700e-02 -6.42992e-07 -3.54881e-08 31 36.3010 0.2750 1.0000 -0.0260
SN: psc050291 151 0 NULL 1 0.3254 0.0010 0.3254 0.0010 0.0000 0.0000 11.1690 0.2610 16.5804 16.1418 13.3326 55349.4 0.4 3.42100e-01 3.76900e-01 1.80944e-02 3.89056e-02 2.19316e+01 4.54154e-02 3.07330e-05 1.28553e-06 4.03654e-03 -2.55284e-07 -3.35586e-08 38 40.5416 0.4022 1.0000 -0.0156
SN: psc050293 151 0 NULL 1 0.3600 0.0010 0.3600 0.0010 0.0000 0.0000 8.5550 57.8035 32.5261 30.4881 12.7911 55355.7 0.2 4.04900e-01 3.97100e-01 -9.56446e-03 3.15631e-02 2.18377e+01 3.49611e-02 3.36880e-05 1.08477e-06 1.97387e-03 -2.23565e-07 -2.24048e-08 37 44.3463 0.2217 1.0000 -0.0214
SN: psc050296 151 0 NULL 1 0.3509 0.0010 0.3509 0.0010 0.0000 0.0000 10.9050 0.0705 23.3032 17.6556 15.4006 55358.9 0.4 8.20300e-01 4.77500e-01 -4.04888e-02 3.65333e-02 2.17610e+01 4.60480e-02 3.61048e-05 1.53127e-06 7.23820e-03 -4.60703e-07 -4.41446e-08 31 42.3191 0.1049 1.0000 -0.0199
SN: psc050301 151 0 NULL 1 0.3470 0.0010 0.3470 0.0010 0.0000 0.0000 10.9130 0.4460 33.4097 19.0964 14.1242 55358.3 0.4 8.44400e-01 4.87600e-01 1.66900e-01 3.63366e-02 2.21070e+01 4.40170e-02 2.62342e-05 1.06356e-06 5.78641e-03 -3.12378e-07 -2.98272e-08 38 52.9344 0.0675 1.0000 -0.0192
SN: psc050303 151 0 NULL 1 0.3283 0.0010 0.3283 0.0010 0.0000 0.0000 11.2480 0.1060 11.7433 11.5359 9.4856 55356.0 0.7 6.18900e-01 7.33100e-01 1.90600e-01 5.00055e-02 2.23831e+01 6.18900e-02 2.02853e-05 1.15632e-06 1.13907e-02 -5.25146e-07 -4.07615e-08 36 27.9315 0.8590 1.0000 -0.0161
SN: psc050580 151 0 NULL 1 0.4504 0.0010 0.4504 0.0010 0.0000 0.0000 10.1540 0.6550 15.9205 15.3426 9.2326 55369.3 0.6 -3.78158e-01 4.64200e-01 2.95682e-02 3.97396e-02 2.24388e+01 4.26344e-02 1.97226e-05 7.74463e-07 4.58330e-03 -1.54787e-07 -1.79891e-08 29 27.9579 0.5727 1.0000 -0.0412
SN: psc050607 151 0 NULL 1 0.4391 0.0010 0.4391 0.0010 0.0000 0.0000 9.4580 0.2300 18.3469 12.8053 10.2461 55367.5 0.6 1.46400e-01 4.97800e-01 7.43195e-02 4.42571e-02 2.26875e+01 4.66256e-02 1.56375e-05 6.71533e-07 5.16096e-03 -1.38518e-07 -2.10345e-08 31 32.7609 0.4295 1.0000 -0.0379
SN: psc070242 151 0 NULL 1 0.0642 0.0010 0.0642 0.0010 0.0000 0.0000 6.5820 1.5600 198.5276 124.9478 -99.0000 55427.2 0.1 -1.11372e+00 6.62698e-02 -1.06617e-01 3.18652e-02 1.79822e+01 3.59200e-02 1.12905e-03 3.73530e-05 -2.16031e-04 -1.06092e-07 -9.84369e-07 17 30.3487 0.0342 1.0000 0.0210
SN: psc070955 151 0 NULL 1 0.3492 0.0010 0.3492 0.0010 0.0000 0.0000 9.5130 0.2715 37.9553 29.5311 19.2749 55438.5 0.3 1.43370e+00 3.26000e-01 -2.74384e-02 2.82944e-02 2.16580e+01 3.38154e-02 3.96868e-05 1.23605e-06 2.69666e-03 -1.92985e-07 -2.84817e-08 32 20.7972 0.9512 1.0000 -0.0196
SN: psc080064 151 0 NULL 1 0.0655 0.0010 0.0655 0.0010 0.0000 0.0000 9.1330 0.0240 103.1327 96.0296 -99.0000 55444.9 0.3 -3.21126e-01 8.18776e-02 2.40000e-01 3.07350e-02 1.87316e+01 3.64513e-02 5.66370e-04 1.90147e-05 -4.49093e-04 3.24449e-07 -4.95307e-07 16 21.3187 0.2124 1.0000 0.0206
SN: psc080646 151 0 NULL 1 0.3186 0.0010 0.3186 0.0010 0.0000 0.0000 10.7680 0.1200 19.9044 15.4301 15.1175 55462.2 0.2 -1.06427e+00 2.82100e-01 -8.11661e-02 3.79491e-02 2.16970e+01 5.39420e-02 3.81072e-05 1.89326e-06 3.68743e-03 -2.91590e-07 -5.52986e-08 43 43.1314 0.5088 1.0000 -0.0145
SN: psc080723 151 0 NULL 1 0.4304 0.0010 0.4304 0.0010 0.0000 0.0000 9.7530 0.3210 19.0753 13.6305 11.2490 55474.2 0.4 4.78300e-01 3.46000e-01 -1.35932e-01 3.48707e-02 2.22235e+01 4.31464e-02 2.39229e-05 9.50677e-07 2.18087e-03 -1.79531e-07 -2.12023e-08 44 41.6134 0.6162 1.0000 -0.0355
SN: psc080735 151 0 NULL 1 0.6338 0.0010 0.6338 0.0010 0.0000 0.0000 9.4770 0.5945 8.5713 6.8282 5.8713 55467.6 0.9 -2.60770e-01 6.85200e-01 -1.67674e-01 5.73354e-02 2.31617e+01 7.46438e-02 1.06482e-05 7.32061e-07 6.12306e-03 -3.11558e-07 -5.73297e-09 50 46.8727 0.6382 1.0000 -0.0949
SN: psc090037 151 0 NULL 1 0.1453 0.0010 0.1453 0.0010 0.0000 0.0000 10.1090 0.0395 17.0845 16.8122 9.7594 55472.1 0.4 -1.13743e+00 4.49000e-01 2.41600e-01 5.90168e-02 2.11973e+01 9.38395e-02 5.95629e-05 5.14798e-06 9.04658e-03 -1.29428e-06 -2.60162e-07 16 24.9170 0.0966 1.0000 0.0003
SN: psc090201 151 0 NULL 1 0.5088 0.0010 0.5088 0.0010 0.0000 0.0000 10.2790 58.1780 16.9171 11.7520 9.0631 55483.5 0.6 4.79537e-02 4.95700e-01 -8.32279e-02 4.13116e-02 2.25605e+01 4.75270e-02 1.79015e-05 7.83618e-07 1.69921e-03 -2.43475e-07 -1.35678e-08 34 44.4682 0.1311 1.0000 -0.0577
SN: psc090275 151 0 NULL 1 0.1396 0.0010 0.1396 0.0010 0.0000 0.0000 11.0290 0.0460 46.2843 46.2682 40.4158 55494.4 0.1 -1.11604e+00 1.67100e-01 -2.75521e-02 3.08138e-02 1.98277e+01 3.96144e-02 2.10126e-04 7.66669e-06 1.68810e-03 -6.97175e-07 -2.00703e-07 22 12.0921 0.9690 1.0000 0.0011
SN: psc091748 151 0 NULL 1 0.1445 0.0010 0.1445 0.0010 0.0000 0.0000 8.1540 0.6370 62.5099 60.7895 59.2997 55507.4 0.1 4.35600e-01 1.37900e-01 -3.41990e-03 2.53849e-02 1.96900e+01 3.11643e-02 2.38685e-04 6.85106e-06 3.40402e-04 -2.14950e-07 -1.48509e-07 18 14.4419 0.7573 1.0000 0.0004
SN: psc091869 151 0 NULL 1 0.2888 0.0010 0.2888 0.0010 0.0000 0.0000 10.3470 0.3405 39.3077 30.2176 19.8947 55495.7 0.3 1.39390e+00 3.17300e-01 3.68248e-03 3.11850e-02 2.13148e+01 4.71106e-02 5.40623e-05 2.34579e-06 1.83106e-03 -3.14658e-07 -5.93442e-08 28 36.6877 0.1544 1.0000 -0.0120
SN: psc100014 151 0 NULL 1 0.3088 0.0010 0.3088 0.0010 0.0000 0.0000 11.0720 0.2090 31.1885 22.5326 15.7375 55513.6 0.3 -1.18785e-01 3.34100e-01 -1.79302e-01 3.81400e-02 2.11803e+01 5.81709e-02 6.12446e-05 3.28133e-06 6.25539e-03 -6.66676e-07 -1.03504e-07 13 26.4999 0.0223 1.0000 -0.0130
SN: psc100090 151 0 NULL 1 0.1727 0.0010 0.1727 0.0010 0.0000 0.0000 9.9780 0.0980 34.1462 32.3314 28.1661 55506.3 0.4 -9.96653e-01 3.21700e-01 4.97786e-02 3.04876e-02 2.08200e+01 3.76924e-02 8.45820e-05 2.93635e-06 1.05623e-03 -1.71196e-07 -7.17200e-08 16 16.7909 0.4686 1.0000 -0.0032
SN: psc100101 151 0 NULL 1 0.4294 0.0010 0.4294 0.0010 0.0000 0.0000 11.5780 0.2400 14.2444 12.0601 11.7730 55517.5 0.6 -7.22858e-01 4.73200e-01 -6.34901e-02 4.20285e-02 2.25919e+01 4.85030e-02 1.70337e-05 7.60943e-07 3.44020e-03 -1.60008e-07 -1.16647e-08 34 30.4416 0.6879 1.0000 -0.0352
SN: psc100163 151 0 NULL 1 0.3180 0.0010 0.3180 0.0010 0.0000 0.0000 10.4340 0.2885 27.3544 10.3572 9.8307 55522.8 0.4 2.59500e-01 4.59800e-01 -6.52722e-02 5.11498e-02 2.15879e+01 8.36326e-02 4.21324e-05 3.24539e-06 7.06485e-03 -8.91154e-07 -1.36884e-07 15 9.1800 0.9058 1.0000 -0.0144
SN: psc100206 151 0 NULL 1 0.2166 0.0010 0.2166 0.0010 0.0000 0.0000 11.1840 0.0245 58.4915 41.5637 37.0132 55517.9 0.2 2.32700e-01 2.69200e-01 -6.77092e-02 2.87143e-02 2.03495e+01 3.39138e-02 1.31081e-04 4.09442e-06 1.96421e-03 -3.95135e-07 -9.40712e-08 18 22.4784 0.2611 1.0000 -0.0084
SN: psc100213 151 0 NULL 1 0.2752 0.0010 0.2752 0.0010 0.0000 0.0000 9.4140 0.2050 24.5053 16.3325 12.5357 55521.4 0.1 8.36400e-01 3.07900e-01 2.62169e-02 3.99230e-02 2.15148e+01 5.58343e-02 4.49379e-05 2.31094e-06 2.96910e-03 -3.92536e-07 -7.45991e-08 23 16.9394 0.8512 1.0000 -0.0113
SN: psc100358 151 0 NULL 1 0.3666 0.0010 0.3666 0.0010 0.0000 0.0000 9.5530 0.6775 24.6456 8.6471 6.1202 55518.5 0.6 -4.44775e-01 6.48600e-01 -4.75436e-02 1.02500e-01 2.17962e+01 1.33000e-01 3.50368e-05 4.29328e-06 4.70967e-02 -2.23839e-06 -4.10342e-07 13 9.0051 0.8307 1.0000 -0.0225
SN: psc100405 151 0 NULL 1 0.1030 0.0010 0.1030 0.0010 0.0000 0.0000 11.0560 0.0525 58.0697 53.5461 38.8780 55534.2 0.2 -9.40535e-01 3.81100e-01 5.18853e-02 5.65595e-02 1.91687e+01 8.82663e-02 3.83339e-04 3.11640e-05 1.68429e-02 -1.05255e-05 -1.66449e-06 8 5.8182 0.7580 1.0000 0.0073
SN: psc110033 151 0 NULL 1 0.2049 0.0010 0.2049 0.0010 0.0000 0.0000 10.0630 0.1850 57.2756 12.9400 8.0734 55543.8 0.3 1.30660e+00 3.68800e-01 -2.42650e-02 5.22891e-02 2.03366e+01 8.69604e-02 1.32528e-04 1.06146e-05 4.38474e-03 -2.40480e-06 -4.71955e-07 13 9.1080 0.8241 1.0000 -0.0074
SN: psc110425 151 0 NULL 1 0.3806 0.0010 0.3806 0.0010 0.0000 0.0000 9.2890 0.1915 22.1017 19.8643 11.3967 55555.1 0.4 -1.92632e-01 4.16000e-01 1.95914e-02 3.65208e-02 2.22473e+01 4.72870e-02 2.31740e-05 1.00929e-06 3.05953e-03 -2.57810e-07 -2.49880e-08 38 40.8806 0.3879 1.0000 -0.0248
SN: psc110426 151 0 NULL 1 0.5406 0.0010 0.5406 0.0010 0.0000 0.0000 10.5660 0.0930 9.8347 9.5017 5.6756 55548.0 1.0 5.47100e-01 7.16900e-01 1.03900e-01 6.79351e-02 2.30543e+01 7.05664e-02 1.14570e-05 7.44635e-07 2.55603e-03 -3.21104e-07 -1.76148e-08 41 51.6387 0.1233 1.0000 -0.0670
SN: psc110430 151 0 NULL 1 0.4206 0.0010 0.4206 0.0010 0.0000 0.0000 9.1400 0.2895 15.5627 13.5342 10.6360 55554.0 0.5 -8.64137e-01 5.69300e-01 2.36477e-02 4.27234e-02 2.25627e+01 5.15116e-02 1.74586e-05 8.28306e-07 2.03038e-03 -2.83205e-07 -1.92571e-08 40 59.3255 0.0319 1.0000 -0.0327
SN: psc110431 151 0 NULL 1 0.3426 0.0010 0.3426 0.0010 0.0000 0.0000 11.4760 0.0505 13.1170 11.0000 9.3439 55551.5 0.6 -1.68428e+00 5.32100e-01 2.82300e-01 5.61892e-02 2.26554e+01 6.93795e-02 1.58206e-05 1.01095e-06 5.96620e-03 -2.64798e-07 -4.28799e-08 37 32.1980 0.7341 1.0000 -0.0185
SN: psc110460 151 0 NULL 1 0.1996 0.0010 0.1996 0.0010 0.0000 0.0000 9.3880 0.2830 37.0656 31.3921 24.0643 55560.8 0.3 -1.11178e-01 2.52900e-01 2.60013e-02 3.59362e-02 2.07404e+01 4.01054e-02 9.13085e-05 3.37279e-06 -3.22571e-03 -7.53650e-08 -8.48341e-08 9 5.0260 0.8894 1.0000 -0.0067
SN: psc110478 151 0 NULL 1 0.2647 0.0010 0.2647 0.0010 0.0000 0.0000 9.4680 0.2270 26.7661 23.1874 22.4671 55555.3 0.4 9.21300e-01 3.11800e-01 -3.15878e-02 3.17437e-02 2.10661e+01 3.94900e-02 6.78992e-05 2.46961e-06 -8.34215e-04 -2.63001e-07 -5.43832e-08 16 13.4833 0.7033 1.0000 -0.0108
SN: psc110484 151 0 NULL 1 0.5100 0.0010 0.5100 0.0010 0.0000 0.0000 8.8600 0.6465 13.0915 9.9765 9.1551 55544.5 1.0 -3.54964e-01 5.60400e-01 7.61188e-02 6.17759e-02 2.28615e+01 6.48290e-02 1.35715e-05 8.10349e-07 -1.13556e-03 -2.10318e-07 -1.89238e-08 40 36.1027 0.6878 1.0000 -0.0581
SN: psc110536 151 0 NULL 1 0.2348 0.0010 0.2348 0.0010 0.0000 0.0000 10.5770 0.2165 13.8199 12.9257 11.4433 55555.9 0.5 5.63000e-01 5.07100e-01 1.84600e-01 5.00638e-02 2.13338e+01 6.28203e-02 5.29891e-05 3.06593e-06 -2.08501e-03 -5.21684e-07 -1.03981e-07 10 12.9467 0.2968 1.0000 -0.0093
SN: psc110542 151 0 NULL 1 0.4267 0.0010 0.4267 0.0010 0.0000 0.0000 10.5950 0.3615 23.7163 17.5710 11.3623 55550.4 0.7 5.70600e-01 5.11200e-01 -3.00274e-02 4.81626e-02 2.24073e+01 4.53786e-02 2.01761e-05 8.43264e-07 1.94431e-03 -2.33009e-07 -2.13831e-08 40 43.3120 0.3730 1.0000 -0.0344
SN: psc110567 151 0 NULL 1 0.2145 0.0010 0.2145 0.0010 0.0000 0.0000 11.4030 0.0210 20.8343 16.0835 11.9380 55550.5 0.5 -1.00917e+00 4.69200e-01 1.58400e-01 4.84493e-02 2.13201e+01 5.84002e-02 5.36119e-05 2.88371e-06 1.81343e-03 -3.84881e-07 -1.14554e-07 10 12.5250 0.3255 1.0000 -0.0083
SN: psc110716 151 0 NULL 1 0.3156 0.0010 0.3156 0.0010 0.0000 0.0000 10.4480 0.1010 12.4897 11.8088 9.5729 55565.8 1.4 -1.50902e+00 4.38900e-01 9.09479e-03 4.91796e-02 2.21415e+01 5.70082e-02 2.52924e-05 1.32802e-06 5.08904e-03 -2.16709e-07 -4.94264e-08 36 44.8064 0.1770 1.0000 -0.0140
SN: psc110719 151 0 NULL 1 0.4276 0.0010 0.4276 0.0010 0.0000 0.0000 11.0100 0.2145 10.9790 9.8663 9.7518 55567.2 0.8 5.83400e-01 6.29400e-01 1.25782e-02 5.02093e-02 2.28422e+01 5.86865e-02 1.35212e-05 7.30849e-07 3.74419e-03 -2.44971e-07 -2.19382e-08 37 50.4585 0.0850 1.0000 -0.0347
SN: psc110721 151 0 NULL 1 0.5779 0.0010 0.5779 0.0010 0.0000 0.0000 11.8470 0.5800 9.7090 9.0140 5.4924 55561.7 0.6 5.16500e-01 6.56200e-01 -8.20782e-03 6.85904e-02 2.30488e+01 6.64835e-02 1.16314e-05 7.12230e-07 9.12924e-03 -2.92001e-07 -1.86064e-08 40 57.8951 0.0419 1.0000 -0.0779
SN: psc110734 151 0 NULL 1 0.4019 0.0010 0.4019 0.0010 0.0000 0.0000 11.4040 0.0200 14.1614 12.4157 11.0554 55570.7 0.6 5.17100e-01 5.96400e-01 -5.50399e-02 4.22992e-02 2.19930e+01 5.58895e-02 2.93849e-05 1.51262e-06 1.00397e-02 -6.62080e-07 -3.78661e-08 36 24.9307 0.9349 1.0000 -0.0283
SN: psc120044 151 0 NULL 1 0.4800 0.0010 0.4800 0.0010 0.0000 0.0000 -99.0000 0.0000 12.2075 10.4489 8.3504 55570.4 0.7 8.01800e-01 6.33800e-01 -1.34483e-01 4.40833e-02 2.26873e+01 5.39353e-02 1.58098e-05 7.85371e-07 7.02242e-03 -3.53916e-07 -1.41097e-08 39 39.0018 0.5151 1.0000 -0.0496
SN: psc120085 151 0 NULL 1 0.3218 0.0010 0.3218 0.0010 0.0000 0.0000 10.9000 0.1820 19.6692 15.6569 12.4981 55571.2 0.3 -2.27254e+00 3.24500e-01 5.34780e-02 4.19258e-02 2.18757e+01 4.94353e-02 3.23401e-05 1.47250e-06 4.30453e-03 -2.53737e-07 -4.60534e-08 31 38.6999 0.1929 1.0000 -0.0151
SN: psc120086 151 0 NULL 1 0.3921 0.0010 0.3921 0.0010 0.0000 0.0000 11.0290 0.1885 20.2458 12.2186 10.3979 55562.3 0.6 2.89300e-01 4.88700e-01 1.20600e-01 4.47122e-02 2.24005e+01 5.19844e-02 2.01598e-05 9.65241e-07 9.77175e-04 -2.04037e-07 -3.06292e-08 33 34.6228 0.4381 1.0000 -0.0267
SN: psc120094 151 0 NULL 1 0.4512 0.0010 0.4512 0.0010 0.0000 0.0000 8.6580 57.9275 18.9208 18.3585 14.4575 55570.8 0.5 1.06920e+00 4.21000e-01 -1.57195e-01 3.39916e-02 2.22783e+01 3.83996e-02 2.28680e-05 8.08781e-07 4.14809e-03 -2.14006e-07 -1.65387e-08 38 36.1930 0.5986 1.0000 -0.0414
SN: psc120143 151 0 NULL 1 0.1735 0.0010 0.1735 0.0010 0.0000 0.0000 9.1630 0.1405 73.6289 71.1123 67.2049 55567.8 0.2 -2.46189e-01 1.26500e-01 -6.61143e-02 2.52303e-02 1.99736e+01 3.02798e-02 1.84445e-04 5.14393e-06 3.09493e-04 -1.40168e-07 -1.10315e-07 20 28.7682 0.0924 1.0000 -0.0033
SN: psc120336 151 0 NULL 1 0.1612 0.0010 0.1612 0.0010 0.0000 0.0000 9.7570 0.3775 59.9223 59.2251 47.0481 55585.3 0.2 -2.02837e-01 1.62600e-01 5.82139e-02 2.76220e-02 2.03126e+01 3.48602e-02 1.34781e-04 4.32748e-06 5.25797e-04 -1.89493e-07 -1.00826e-07 23 37.6407 0.0377 1.0000 -0.0017
SN: psc120369 151 0 NULL 1 0.3302 0.0010 0.3302 0.0010 0.0000 0.0000 10.5630 0.2175 27.3908 20.5171 18.2403 55584.3 0.3 -1.96298e-01 3.21500e-01 -1.12776e-01 3.13749e-02 2.17207e+01 4.48490e-02 3.73485e-05 1.54277e-06 4.03583e-03 -3.17437e-07 -3.88178e-08 33 36.3291 0.3606 1.0000 -0.0164
SN: psc120400 151 0 NULL 1 0.3512 0.0010 0.3512 0.0010 0.0000 0.0000 10.6650 0.0700 26.2960 21.4402 14.0893 55580.6 0.3 1.84700e-01 4.09200e-01 -1.08535e-01 4.05669e-02 2.17890e+01 5.88586e-02 3.51856e-05 1.90744e-06 1.06676e-02 -6.33083e-07 -6.70454e-08 37 43.2901 0.2558 1.0000 -0.0199
SN: psc120444 151 0 NULL 1 0.2996 0.0010 0.2996 0.0010 0.0000 0.0000 8.9270 0.3985 20.0593 15.7601 10.4726 55576.6 0.6 2.73800e-01 9.36800e-01 -1.73524e-01 1.38600e-01 2.13245e+01 2.12200e-01 5.36104e-05 1.04802e-05 1.16900e-01 -9.03282e-06 -1.43098e-06 9 12.5598 0.2493 1.0000 -0.0126
SN: psc120585 151 0 NULL 1 0.2492 0.0010 0.2492 0.0010 0.0000 0.0000 9.6210 0.7640 44.0766 38.9331 34.9285 55583.6 0.4 2.14800e-01 2.87800e-01 -1.42431e-01 2.68903e-02 2.06849e+01 3.72172e-02 9.63955e-05 3.30428e-06 1.23361e-03 -2.74137e-07 -6.86657e-08 11 15.6208 0.2092 1.0000 -0.0100
SN: psc120586 151 0 NULL 1 0.2296 0.0010 0.2296 0.0010 0.0000 0.0000 9.5460 0.4090 49.2238 33.5400 31.1586 55590.4 0.7 -3.62042e-01 7.83800e-01 -5.05851e-02 4.37693e-02 2.08870e+01 6.53495e-02 7.99485e-05 4.81203e-06 2.20365e-02 -2.74556e-06 -1.93169e-07 2 1.1292 0.7700 1.0000 -0.0090
SN: psc130308 151 0 NULL 1 0.0822 0.0010 0.0822 0.0010 0.0000 0.0000 10.4240 0.2705 69.1402 60.7534 50.4601 55595.5 0.4 -1.02171e+00 1.72400e-01 9.48963e-02 2.98883e-02 1.89481e+01 3.84775e-02 4.66522e-04 1.65331e-05 -6.58477e-04 4.24524e-07 -4.17329e-07 12 19.3145 0.0812 1.0000 0.0147
SN: psc130514 151 0 NULL 1 0.1056 0.0010 0.1056 0.0010 0.0000 0.0000 9.9350 57.1945 86.1828 71.0310 53.7728 55612.5 0.1 9.65800e-01 1.55000e-01 -1.98259e-01 2.86568e-02 1.84691e+01 4.40840e-02 7.30830e-04 2.96738e-05 1.01754e-03 -2.72607e-06 -6.86203e-07 12 31.3978 0.0029 1.0000 0.0064
SN: psc130755 151 0 NULL 1 0.2927 0.0010 0.2927 0.0010 0.0000 0.0000 9.2650 0.3740 33.5041 29.5778 28.5457 55595.9 1.1 -7.69059e-02 4.13500e-01 -8.88465e-02 3.43756e-02 2.13582e+01 3.95006e-02 5.19530e-05 1.89012e-06 -4.42480e-03 1.53504e-07 -5.26926e-08 22 14.3942 0.9150 1.0000 -0.0122
SN: psc130862 151 0 NULL 1 0.3327 0.0010 0.3327 0.0010 0.0000 0.0000 9.6780 0.5670 28.8777 17.8066 16.0451 55607.2 0.4 6.69100e-01 3.76800e-01 -8.17605e-02 3.22350e-02 2.17863e+01 4.67713e-02 3.51741e-05 1.51523e-06 -6.23026e-04 -3.26409e-07 -2.57421e-08 30 35.2063 0.2757 1.0000 -0.0169
SN: psc140152 151 0 NULL 1 0.2085 0.0010 0.2085 0.0010 0.0000 0.0000 8.7670 0.4150 86.1907 68.5676 63.8624 55639.3 0.1 1.42220e+00 1.49700e-01 -8.41563e-02 2.58352e-02 2.02144e+01 3.06937e-02 1.48371e-04 4.19444e-06 1.82224e-04 -2.24000e-07 -8.60836e-08 25 22.4590 0.6633 1.0000 -0.0078
SN: psc140181 151 0 NULL 1 0.1022 0.0010 0.1022 0.0010 0.0000 0.0000 10.3590 0.0625 87.3967 85.2916 75.7739 55642.6 0.1 7.92200e-01 1.01400e-01 2.27113e-02 2.56669e-02 1.89803e+01 3.37605e-02 4.55855e-04 1.41746e-05 2.29996e-04 -4.82366e-07 -3.05946e-07 24 15.0534 0.9401 1.0000 0.0076
SN: psc150254 151 0 NULL 1 0.2749 0.0010 0.2749 0.0010 0.0000 0.0000 9.3550 0.3075 37.0268 33.6009 29.1746 55678.3 0.2 -5.15781e-02 1.67600e-01 7.88599e-02 2.66762e-02 2.15538e+01 3.34893e-02 4.33519e-05 1.33718e-06 6.21797e-04 -6.17416e-08 -2.94208e-08 41 51.1518 0.1573 1.0000 -0.0113
SN: psc150457 151 0 NULL 1 0.3032 0.0010 0.3032 0.0010 0.0000 0.0000 11.4540 0.0195 29.9737 28.4366 24.7024 55686.2 0.2 5.11600e-01 2.77200e-01 -8.08260e-02 2.82056e-02 2.13662e+01 3.61296e-02 5.15990e-05 1.71704e-06 1.60208e-03 -2.36408e-07 -3.58878e-08 26 36.0765 0.1136 1.0000 -0.0128
SN: psc150509 151 0 NULL 1 0.2928 0.0010 0.2928 0.0010 0.0000 0.0000 10.7800 0.0045 32.9718 31.6527 27.7791 55681.9 0.3 1.86900e-01 3.52400e-01 -1.42727e-01 2.85981e-02 2.11057e+01 4.18631e-02 6.55528e-05 2.52754e-06 1.50682e-04 -5.48432e-07 -4.15418e-08 24 14.7161 0.9478 1.0000 -0.0122
SN: psc151034 151 0 NULL 1 0.1326 0.0010 0.1326 0.0010 0.0000 0.0000 11.6400 57.5330 76.6756 73.4831 69.5143 55686.6 0.1 3.57600e-01 8.66546e-02 -1.35385e-01 2.48961e-02 1.91263e+01 3.13639e-02 4.00571e-04 1.15714e-05 1.68708e-04 -2.69699e-07 -2.42666e-07 26 41.7283 0.0350 1.0000 0.0020
SN: psc160039 151 0 NULL 1 0.2707 0.0010 0.2707 0.0010 0.0000 0.0000 -99.0000 0.0000 43.4894 41.8713 32.7911 55700.3 0.3 -1.12269e+00 2.48600e-01 -6.19450e-02 2.76279e-02 2.12421e+01 3.30386e-02 5.77554e-05 1.75748e-06 6.34298e-04 -1.33722e-07 -3.76782e-08 25 20.5770 0.7635 1.0000 -0.0111
SN: psc160046 151 0 NULL 1 0.1068 0.0010 0.1068 0.0010 0.0000 0.0000 11.1140 0.0715 45.3004 36.9094 36.6029 55710.1 0.2 -2.57885e+00 1.87800e-01 2.41300e-01 3.49543e-02 2.04167e+01 4.14328e-02 1.21593e-04 4.64012e-06 -3.22754e-04 -1.06792e-07 -1.32922e-07 22 45.9094 0.0031 1.0000 0.0060
SN: psc160066 151 0 NULL 1 0.5307 0.0010 0.5307 0.0010 0.0000 0.0000 9.2100 58.0245 18.1380 14.6736 7.5550 55717.0 0.2 2.65400e+00 8.93500e-01 -4.31477e-02 5.29248e-02 2.30563e+01 5.90891e-02 1.14059e-05 6.20744e-07 1.15298e-02 -4.08675e-07 -1.41866e-08 24 15.9653 0.9159 1.0000 -0.0641
SN: psc160070 151 0 NULL 1 0.3589 0.0010 0.3589 0.0010 0.0000 0.0000 11.1190 0.0075 32.4354 26.7400 22.6836 55712.5 0.6 1.13920e+00 3.48300e-01 -5.56971e-02 3.13749e-02 2.18896e+01 3.39309e-02 3.21090e-05 1.00346e-06 -7.96657e-04 -1.22841e-07 -1.99871e-08 50 50.9158 0.4770 1.0000 -0.0212
SN: psc160099 151 0 NULL 1 0.1004 0.0010 0.1004 0.0010 0.0000 0.0000 8.4390 54.0420 102.6718 91.8301 57.0967 55701.1 0.4 6.28700e-01 1.10700e-01 -1.10813e-02 2.77845e-02 1.89165e+01 3.99432e-02 4.83137e-04 1.77742e-05 -3.01728e-04 1.31695e-07 -4.15778e-07 24 27.2504 0.3435 1.0000 0.0083
